Child,Ancestor
GO:0042823,GO:0042819
GO:0030418,GO:1901362
GO:0035435,GO:0006817
GO:0019370,GO:0046456
GO:0046466,GO:0006643
GO:0009306,GO:0035592
GO:0009221,GO:0006221
GO:0019682,GO:1901135
GO:0019682,GO:0006796
GO:0001897,GO:0001907
GO:0022603,GO:0050793
GO:0006094,GO:0006006
GO:0010508,GO:0031331
GO:0045901,GO:0045727
GO:0009102,GO:0018130
GO:0009098,GO:0009082
GO:0006094,GO:0019319
GO:0006023,GO:0006022
GO:0055067,GO:0098771
GO:0006140,GO:0062012
GO:1902223,GO:1901607
GO:0010508,GO:0010506
GO:0000394,GO:0008380
GO:0008612,GO:0051604
GO:0000184,GO:0000956
GO:0009582,GO:0009628
GO:0006783,GO:0046148
GO:0010256,GO:0016043
GO:0015969,GO:0034035
GO:0006223,GO:0046107
GO:0001907,GO:0051701
GO:0042823,GO:0042822
GO:0035437,GO:0072595
GO:0006231,GO:0009221
GO:0006481,GO:0006479
GO:0019755,GO:0071702
GO:0009103,GO:0033692
GO:0009306,GO:0032940
GO:0034243,GO:0006357
GO:0000075,GO:0009987
GO:0015780,GO:0015931
GO:0043173,GO:0043094
GO:0001510,GO:0009451
GO:0098661,GO:0098660
GO:0033015,GO:1901565
GO:0006750,GO:0006749
GO:0015748,GO:0071702
GO:0098661,GO:0098656
GO:0005783,GO:0005737
GO:0051321,GO:0007049
GO:0009687,GO:0043288
GO:0000270,GO:0030203
GO:0090501,GO:0016070
GO:0007131,GO:0035825
GO:0007127,GO:0140013
GO:0006446,GO:0006417
GO:0048015,GO:0048017
GO:0071918,GO:0015840
GO:0044038,GO:0070589
GO:0044550,GO:0009058
GO:0015840,GO:0019755
GO:0006140,GO:0019219
GO:0010215,GO:0071668
GO:0051495,GO:0051493
GO:0006562,GO:0009065
GO:0006537,GO:0043650
GO:0006140,GO:0019220
GO:0071897,GO:0006259
GO:0034035,GO:0033875
GO:0046184,GO:1901576
GO:0016925,GO:0032446
GO:0002790,GO:0015833
GO:0009914,GO:0006810
GO:0009094,GO:0009095
GO:0045727,GO:0034250
GO:0031109,GO:0000226
GO:0006750,GO:0019184
GO:1903046,GO:0022402
GO:0006528,GO:0043603
GO:0043244,GO:0051128
GO:0071365,GO:0032870
GO:0009583,GO:0009581
GO:0009583,GO:0009582
GO:0006768,GO:0043603
GO:1903046,GO:0022414
GO:0009733,GO:0009725
GO:0009687,GO:0006714
GO:0009097,GO:0006549
GO:0032968,GO:0032786
GO:0030838,GO:0030833
GO:0046116,GO:0009119
GO:0022618,GO:0071826
GO:0016236,GO:0006914
GO:0000918,GO:0000917
GO:0043173,GO:0009165
GO:0019357,GO:0046497
GO:0006282,GO:2001020
GO:0006885,GO:0055067
GO:0009405,GO:0044419
GO:0006690,GO:0019752
GO:0030149,GO:0006665
GO:0019288,GO:0009240
GO:0071266,GO:0071265
GO:0009265,GO:0009394
GO:0006481,GO:0018410
GO:0006783,GO:0042168
GO:0071489,GO:0009639
GO:0031337,GO:0051176
GO:0097305,GO:1901700
GO:0009554,GO:0009553
GO:0009630,GO:0009606
GO:0045824,GO:0031348
GO:0015996,GO:0046149
GO:0071395,GO:0009753
GO:0072507,GO:0055080
GO:0009751,GO:0014070
GO:0048609,GO:0022414
GO:0000279,GO:0022403
GO:0048438,GO:0009908
GO:0010093,GO:0003006
GO:0046283,GO:0042440
GO:0071367,GO:0071407
GO:0040034,GO:0050793
GO:0006521,GO:0010565
GO:0010093,GO:0090701
GO:0009867,GO:0071395
GO:0019632,GO:1901615
GO:0009887,GO:0009653
GO:0048700,GO:0097439
GO:0045087,GO:0006955
GO:0045824,GO:0002832
GO:0006577,GO:0034641
GO:0000724,GO:0000725
GO:0090696,GO:0009791
GO:1900910,GO:1900908
GO:0046246,GO:0008299
GO:0048638,GO:0040008
GO:0031050,GO:0006396
GO:0002682,GO:0050789
GO:0002237,GO:0043207
GO:0006521,GO:0033238
GO:0031348,GO:0031347
GO:0007389,GO:0007275
GO:0010229,GO:0090567
GO:0031337,GO:0045764
GO:0032465,GO:0010564
GO:0046283,GO:0009812
GO:0045596,GO:0045595
GO:0045143,GO:0007127
GO:0045927,GO:0048518
GO:1902969,GO:1903047
GO:0009630,GO:0009629
GO:1901891,GO:0032954
GO:0048571,GO:0009648
GO:0009850,GO:0042445
GO:0048438,GO:0003006
GO:0009685,GO:0016101
GO:0048507,GO:0009888
GO:0002213,GO:0098542
GO:0009313,GO:0016052
GO:0045764,GO:0006521
GO:0048497,GO:0022414
GO:0009313,GO:0009311
GO:0048449,GO:0048444
GO:0070192,GO:1903046
GO:0009955,GO:0003002
GO:0048639,GO:0051094
GO:0042446,GO:0009058
GO:0090700,GO:0045596
GO:0019827,GO:0032501
GO:0009835,GO:0003006
GO:0002237,GO:0009617
GO:0009959,GO:0009630
GO:0032504,GO:0000003
GO:0009850,GO:0044237
GO:0000725,GO:0006310
GO:0070192,GO:0051276
GO:0045764,GO:0033240
GO:0003008,GO:0032501
GO:0048366,GO:0048827
GO:0051501,GO:0016101
GO:0009737,GO:0097305
GO:0065001,GO:0007389
GO:0006577,GO:0006575
GO:0033240,GO:0051173
GO:0016102,GO:0016114
GO:0032955,GO:1901891
GO:0006906,GO:0016050
GO:0009423,GO:0046417
GO:0043207,GO:0009605
GO:0010200,GO:0010243
GO:0080006,GO:0007389
GO:0043207,GO:0009607
GO:0018958,GO:1901615
GO:1902298,GO:0044786
GO:0051302,GO:0050794
GO:0009753,GO:1901700
GO:0016102,GO:0016101
GO:0007034,GO:0009987
GO:0044786,GO:0006261
GO:2000243,GO:0048518
GO:0009699,GO:0044550
GO:0000730,GO:0045003
GO:2000243,GO:2000241
GO:0045292,GO:0000398
GO:0045487,GO:0009685
GO:0010073,GO:0048507
GO:0016246,GO:0035194
GO:0000733,GO:0032392
GO:0048639,GO:0048638
GO:0040008,GO:0050789
GO:0034755,GO:0006826
GO:0045143,GO:0045132
GO:0046189,GO:1901362
GO:0009693,GO:0043450
GO:0016129,GO:0006694
GO:0033238,GO:0031323
GO:0006898,GO:0006897
GO:0048609,GO:0032504
GO:0032102,GO:0048585
GO:0051707,GO:0044419
GO:0035195,GO:0035194
GO:0031124,GO:0031123
GO:0048513,GO:0048731
GO:0009835,GO:0010154
GO:0022616,GO:0006259
GO:0051208,GO:0051651
GO:0009620,GO:0051707
GO:0051512,GO:0051510
GO:0010150,GO:0048366
GO:0034293,GO:0019953
GO:0042335,GO:0007275
GO:0009413,GO:0006950
GO:0010077,GO:0010074
GO:0046149,GO:0042440
GO:0016115,GO:0006721
GO:0048316,GO:0009791
GO:0051176,GO:0042762
GO:0006273,GO:0006271
GO:0048833,GO:0048832
GO:0002238,GO:0009620
GO:0051555,GO:1901617
GO:0008300,GO:0044242
GO:0006578,GO:0044271
GO:0002683,GO:0002682
GO:0048582,GO:0048580
GO:0048513,GO:0048856
GO:0071395,GO:1901701
GO:0070482,GO:0009628
GO:0003002,GO:0007389
GO:0042743,GO:0072593
GO:0010023,GO:0046189
GO:0009699,GO:1901362
GO:0090693,GO:0099402
GO:0060359,GO:1901698
GO:0048497,GO:0048437
GO:1900911,GO:1900908
GO:0005987,GO:0046352
GO:0031929,GO:0035556
GO:0009962,GO:0009889
GO:0016050,GO:0006996
GO:0010162,GO:0048609
GO:0046687,GO:0010035
GO:0010431,GO:0071695
GO:0009741,GO:0009725
GO:0009556,GO:0048236
GO:0048511,GO:0008150
GO:0048236,GO:1903046
GO:0043449,GO:0044237
GO:0009851,GO:0009850
GO:0006123,GO:0042775
GO:0090174,GO:0048284
GO:0009647,GO:0009791
GO:1990426,GO:1990505
GO:0006874,GO:0072503
GO:0016132,GO:0120178
GO:0009846,GO:0022414
GO:1901401,GO:0031323
GO:1900911,GO:0009889
GO:0010338,GO:0009965
GO:0048700,GO:0010162
GO:0000237,GO:0098764
GO:0010431,GO:0048316
GO:2000030,GO:0048583
GO:0009900,GO:0048609
GO:0061025,GO:0061024
GO:0000919,GO:0022607
GO:0042752,GO:0050789
GO:1901891,GO:0044087
GO:0009686,GO:0046394
GO:0071695,GO:0021700
GO:0090697,GO:0090696
GO:0016482,GO:0046907
GO:0010154,GO:0048608
GO:0019722,GO:0019932
GO:0015996,GO:0015994
GO:0031456,GO:0006578
GO:0048700,GO:0003006
GO:0010243,GO:0010033
GO:0010451,GO:0009908
GO:0060560,GO:0048589
GO:0009814,GO:0045087
GO:0048653,GO:0048443
GO:0031335,GO:0042762
GO:0009413,GO:0009415
GO:0090700,GO:0099402
GO:0036293,GO:0070482
GO:0048833,GO:0003006
GO:0000725,GO:0006281
GO:0051555,GO:0051553
GO:0048444,GO:0048437
GO:0051555,GO:0051554
GO:0042742,GO:0009617
GO:0045596,GO:0051093
GO:0018958,GO:1901360
GO:0010241,GO:0055114
GO:0048869,GO:0009987
GO:0072503,GO:0072507
GO:0009863,GO:0007165
GO:0030307,GO:0045927
GO:0050877,GO:0003008
GO:0051553,GO:0009813
GO:0046352,GO:0009313
GO:0090693,GO:0007568
GO:0010241,GO:0033331
GO:0048832,GO:0050793
GO:0016121,GO:0016119
GO:0009699,GO:0019438
GO:0009404,GO:0044237
GO:0051504,GO:0051502
GO:0021700,GO:0032502
GO:0002238,GO:0043207
GO:0050777,GO:0048585
GO:0032392,GO:0071103
GO:0009078,GO:1901605
GO:0048639,GO:0045927
GO:0048582,GO:0051240
GO:0000707,GO:0061982
GO:0009423,GO:0043650
GO:0010023,GO:0018130
GO:0070192,GO:0051321
GO:0048236,GO:0048869
GO:0042446,GO:0042445
GO:0048437,GO:0003006
GO:0009741,GO:1901700
GO:0048833,GO:0009908
GO:0009699,GO:0009698
GO:0042744,GO:0044248
GO:0032102,GO:0032101
GO:0098542,GO:0051707
GO:0010023,GO:0009699
GO:0009798,GO:0007389
GO:0000724,GO:0006302
GO:0019252,GO:0005982
GO:0030912,GO:0009415
GO:0009268,GO:0009628
GO:0071367,GO:1901701
GO:0010022,GO:0032501
GO:0006531,GO:0043648
GO:0042762,GO:0031323
GO:0009629,GO:0009628
GO:0016128,GO:0008202
GO:0048364,GO:0022622
GO:0010152,GO:0021700
GO:0090698,GO:0009653
GO:0048236,GO:0034293
GO:0048587,GO:2000028
GO:0010365,GO:1900913
GO:0010036,GO:0042221
GO:0006271,GO:0006261
GO:0051324,GO:0000279
GO:0006271,GO:0006260
GO:1990505,GO:1903047
GO:0016103,GO:0016115
GO:0009686,GO:0009685
GO:0048437,GO:0009908
GO:0016121,GO:0046247
GO:1901463,GO:0031326
GO:0045595,GO:0050793
GO:0045595,GO:0050794
GO:0046246,GO:0042214
GO:0016103,GO:0016101
GO:0002237,GO:0010033
GO:0051502,GO:0051501
GO:0046687,GO:1901700
GO:0048576,GO:2000243
GO:0009792,GO:0009790
GO:0099402,GO:0048856
GO:0009695,GO:0009694
GO:0009692,GO:0043449
GO:1990505,GO:1902969
GO:1905392,GO:0099402
GO:1990505,GO:0000278
GO:0051208,GO:0006874
GO:0010446,GO:0009268
GO:0016441,GO:0016458
GO:0048576,GO:0048582
GO:0048576,GO:0048584
GO:0000730,GO:0065004
GO:0048576,GO:0048587
GO:0045487,GO:0016103
GO:0030307,GO:0048522
GO:0016129,GO:0016128
GO:0006906,GO:0016192
GO:0033260,GO:0044786
GO:0032465,GO:0051302
GO:0031348,GO:0048585
GO:0035194,GO:0016441
GO:0032101,GO:0048583
GO:0097439,GO:0022611
GO:0071446,GO:0009751
GO:0005983,GO:0009251
GO:0009404,GO:0019748
GO:0048585,GO:0048583
GO:0009846,GO:0032501
GO:0034755,GO:0098662
GO:0043449,GO:1900673
GO:0045132,GO:0098813
GO:0051094,GO:0048518
GO:0010075,GO:0048509
GO:0034293,GO:0051321
GO:0030422,GO:0070918
GO:0031537,GO:0080090
GO:0048506,GO:0048509
GO:0019932,GO:0035556
GO:0010492,GO:0010074
GO:0009735,GO:0009725
GO:0001666,GO:0006950
GO:0009612,GO:0009628
GO:0060560,GO:0009653
GO:0048229,GO:0007275
GO:0010152,GO:0009555
GO:0009443,GO:0043094
GO:0009647,GO:0009646
GO:0031053,GO:0034470
GO:0048316,GO:0010154
GO:0009612,GO:0009605
GO:0010162,GO:0010431
GO:0010243,GO:1901698
GO:0048449,GO:1905393
GO:0009742,GO:0043401
GO:0009718,GO:0046283
GO:0098764,GO:0098762
GO:0010451,GO:0003006
GO:0007129,GO:0070192
GO:0045487,GO:0046395
GO:0009753,GO:0009725
GO:0009555,GO:0048229
GO:0051512,GO:0048639
GO:0002683,GO:0048519
GO:0071367,GO:0032870
GO:0016128,GO:1901615
GO:0006874,GO:0055074
GO:0009742,GO:0071367
GO:0051552,GO:0042440
GO:0009944,GO:0065001
GO:0099402,GO:0048731
GO:0048827,GO:0048367
GO:0048653,GO:0048856
GO:1900674,GO:1900673
GO:0009965,GO:0048366
GO:0001558,GO:0040008
GO:0009741,GO:0033993
GO:0048832,GO:0003002
GO:0016131,GO:0016128
GO:0010162,GO:0022611
GO:0050832,GO:0009620
GO:0048510,GO:0048506
GO:0009901,GO:0009900
GO:0090701,GO:0003002
GO:0016131,GO:0042445
GO:0030422,GO:0016246
GO:0001558,GO:0051128
GO:0001700,GO:0009792
GO:0005634,GO:0043231
GO:0010582,GO:0010022
GO:0051554,GO:0051552
GO:0034219,GO:0008643
GO:0009443,GO:0042823
GO:1901401,GO:0051171
GO:0010150,GO:0090693
GO:0043450,GO:1900674
GO:0010565,GO:0062012
GO:0048497,GO:0090700
GO:0031456,GO:0031455
GO:0050776,GO:0048583
GO:1902298,GO:0045005
GO:0048280,GO:0006906
GO:0009887,GO:0048513
GO:0001666,GO:0036293
GO:0042742,GO:0098542
GO:0009617,GO:0051707
GO:0007389,GO:0032501
GO:0033331,GO:0042214
GO:0052314,GO:0009404
GO:0048284,GO:0006996
GO:0048443,GO:0048466
GO:0006578,GO:0042398
GO:0051552,GO:0009812
GO:0035194,GO:0031047
GO:0050777,GO:0050776
GO:0031455,GO:0006577
GO:0031337,GO:0031335
GO:0009944,GO:0009943
GO:0016122,GO:0016116
GO:0009933,GO:0048532
GO:0010025,GO:0010166
GO:0031297,GO:0045005
GO:0009695,GO:0072330
GO:1905392,GO:0009653
GO:0090697,GO:1905392
GO:0000733,GO:0006259
GO:0051510,GO:0022604
GO:0048449,GO:0003006
GO:0035196,GO:0035195
GO:0050777,GO:0002683
GO:1901698,GO:0042221
GO:0031053,GO:0035196
GO:0051502,GO:0052315
GO:0009640,GO:0009791
GO:1990505,GO:1902298
GO:0010039,GO:0010038
GO:0002831,GO:0048583
GO:0010365,GO:0010364
GO:0007129,GO:0045143
GO:0043934,GO:0032502
GO:0046352,GO:0005984
GO:0009751,GO:1901700
GO:0016115,GO:0008300
GO:0048437,GO:0099402
GO:0090696,GO:0099402
GO:0046189,GO:1901617
GO:0043473,GO:0008150
GO:0000911,GO:0000910
GO:0009403,GO:0044249
GO:0015996,GO:0006787
GO:1900674,GO:1901576
GO:0045088,GO:0050776
GO:0070918,GO:0031050
GO:0033240,GO:0031325
GO:0010364,GO:1900911
GO:0048586,GO:2000028
GO:0048466,GO:0048438
GO:0031335,GO:0006521
GO:0009556,GO:0009555
GO:0090056,GO:1901401
GO:0005983,GO:0005982
GO:0055074,GO:0072507
GO:0048585,GO:0048519
GO:0010074,GO:0010073
GO:0043450,GO:0043449
GO:0010162,GO:0003006
GO:0002238,GO:0010033
GO:0046352,GO:0044275
GO:1900908,GO:0019222
GO:0010364,GO:0031335
GO:0009606,GO:0009605
GO:0051094,GO:0050793
GO:0010364,GO:0031326
GO:0033587,GO:0019632
GO:0060359,GO:0010035
GO:0046189,GO:0018958
GO:0007530,GO:0003006
GO:0045927,GO:0040008
GO:0010365,GO:0031337
GO:0048532,GO:0009653
GO:0045088,GO:0032101
GO:0033238,GO:0051171
GO:0090735,GO:0065003
GO:0045824,GO:0050777
GO:0009737,GO:0033993
GO:0010365,GO:0031328
GO:0048575,GO:0048572
GO:0048575,GO:0048573
GO:0046247,GO:0042214
GO:0048444,GO:0003006
GO:0019252,GO:0009250
GO:0009933,GO:0048507
GO:0009962,GO:0080090
GO:0010431,GO:0048609
GO:0000919,GO:0022402
GO:0046713,GO:0015698
GO:0006874,GO:0006875
GO:0010093,GO:0048449
GO:0048584,GO:0048518
GO:0048584,GO:0048583
GO:0030307,GO:0001558
GO:0048532,GO:0032502
GO:0044030,GO:0051052
GO:0048589,GO:0032502
GO:0010099,GO:2000030
GO:0071695,GO:0048856
GO:0098542,GO:0006952
GO:0010019,GO:0007165
GO:0005829,GO:0005737
GO:0019632,GO:0032787
GO:0009926,GO:0060918
GO:0000238,GO:0007128
GO:0070918,GO:0031047
GO:0120178,GO:0042446
GO:1902969,GO:0000278
GO:0010267,GO:0030422
GO:0016441,GO:0010608
GO:0048579,GO:2000242
GO:0009901,GO:0048653
GO:0046247,GO:0008300
GO:0010075,GO:0048638
GO:0000730,GO:0090735
GO:0072507,GO:0098771
GO:0048645,GO:0009887
GO:0051504,GO:0046246
GO:0009934,GO:0048509
GO:0009554,GO:0048236
GO:0009809,GO:0009808
GO:1900673,GO:0071704
GO:0098762,GO:0022403
GO:0010565,GO:0031323
GO:0009718,GO:0046148
GO:0035196,GO:0070918
GO:0034293,GO:0043934
GO:0010338,GO:1905393
GO:0048527,GO:0048528
GO:0048280,GO:0048193
GO:0031540,GO:0031537
GO:0046189,GO:0019438
GO:0009867,GO:0009755
GO:1900913,GO:0009891
GO:0006906,GO:0090174
GO:0051324,GO:0022403
GO:0010025,GO:1901570
GO:0016129,GO:1901617
GO:0009741,GO:0014070
GO:0005829,GO:0110165
GO:0009651,GO:0006970
GO:0090174,GO:0061025
GO:0030148,GO:0006665
GO:0009943,GO:0009798
GO:0007568,GO:0032502
GO:1990426,GO:0031297
GO:1900913,GO:1900911
GO:0034293,GO:0003006
GO:0071367,GO:0009741
GO:1900913,GO:1900910
GO:0031124,GO:0006397
GO:0000919,GO:0000911
GO:0009646,GO:0009642
GO:0007128,GO:0098764
GO:0045764,GO:0062013
GO:0046689,GO:0010038
GO:0051553,GO:0051552
GO:0009403,GO:0044550
GO:0009686,GO:0016102
GO:0010022,GO:0010073
GO:0035266,GO:0048589
GO:0071395,GO:0032870
GO:0010431,GO:0003006
GO:0048869,GO:0032502
GO:0016132,GO:0016131
GO:0009888,GO:0048856
GO:0010582,GO:0009908
GO:0045003,GO:0000724
GO:0090697,GO:0090698
GO:0016132,GO:0016129
GO:0009835,GO:0071695
GO:0010073,GO:0032501
GO:0098727,GO:0032502
GO:0010092,GO:0003002
GO:0045132,GO:1903046
GO:0052315,GO:0009403
GO:0009409,GO:0006950
GO:0009642,GO:0009416
GO:0008300,GO:0006720
GO:0045087,GO:0098542
GO:0048572,GO:0009648
GO:0009851,GO:0042446
GO:0009685,GO:0019752
GO:0018958,GO:0006725
GO:0031540,GO:0009962
GO:0048444,GO:0090697
GO:0048364,GO:0099402
GO:0051240,GO:0048518
GO:0072503,GO:0030003
GO:0006123,GO:0019646
GO:0009718,GO:0009813
GO:0010080,GO:0010075
GO:0009411,GO:0009416
GO:0030148,GO:0046467
GO:0033587,GO:0072330
GO:0009826,GO:0060560
GO:0048443,GO:0048827
GO:0065001,GO:0009798
GO:0080006,GO:0048367
GO:0047484,GO:0080134
GO:0010162,GO:0032501
GO:0062013,GO:0009893
GO:0045824,GO:0032102
GO:0010075,GO:0010073
GO:0016123,GO:0016122
GO:0010074,GO:0019827
GO:0048579,GO:0048581
GO:0000707,GO:0000730
GO:0090701,GO:1905393
GO:0043450,GO:0044249
GO:0016123,GO:0016117
GO:0009826,GO:0000902
GO:0006271,GO:0022616
GO:0062013,GO:0062012
GO:0051502,GO:0016102
GO:0048579,GO:0048585
GO:0048579,GO:0048586
GO:0022622,GO:0048731
GO:0006578,GO:0006577
GO:0007600,GO:0050877
GO:0071446,GO:0071407
GO:0009826,GO:0016049
GO:0050776,GO:0002682
GO:0009965,GO:0010016
GO:0009640,GO:0009639
GO:0009809,GO:0009699
GO:0044786,GO:0022402
GO:1901891,GO:0051128
GO:0048506,GO:0040034
GO:0051176,GO:0031325
GO:0048443,GO:0048437
GO:0051512,GO:0030307
GO:0010200,GO:1901700
GO:0097305,GO:0010033
GO:0010380,GO:1901463
GO:0010380,GO:0090056
GO:0016119,GO:0042214
GO:1902969,GO:0033260
GO:0006970,GO:0009628
GO:0048653,GO:0003006
GO:0009851,GO:0044249
GO:0048582,GO:0051094
GO:0019646,GO:0009060
GO:0051501,GO:0052314
GO:0051553,GO:0046148
GO:0002832,GO:0048585
GO:0010332,GO:0010212
GO:0033587,GO:1901617
GO:0010099,GO:0048580
GO:0048574,GO:0048571
GO:0048574,GO:0048573
GO:0051510,GO:0048638
GO:0045824,GO:0045088
GO:0010106,GO:0009267
GO:0006521,GO:0080090
GO:0051510,GO:0001558
GO:0009835,GO:0007568
GO:0031347,GO:0080134
GO:0010092,GO:0048645
GO:0045088,GO:0002831
GO:0010212,GO:0009314
GO:0055074,GO:0055065
GO:0006970,GO:0006950
GO:0007128,GO:0051324
GO:0009834,GO:0009832
GO:0120178,GO:0006694
GO:0032954,GO:0032465
GO:0016101,GO:0006721
GO:0051707,GO:0043207
GO:0019827,GO:0098727
GO:0009737,GO:0009725
GO:0009693,GO:0009692
GO:0045088,GO:0031347
GO:0005987,GO:0005985
GO:0048528,GO:0090696
GO:0048509,GO:0050793
GO:0010106,GO:0006879
GO:1902298,GO:0022402
GO:0044848,GO:0008150
GO:0048589,GO:0040007
GO:0009934,GO:0022603
GO:0009694,GO:0032787
GO:0051554,GO:1901615
GO:0071446,GO:1901701
GO:0010582,GO:0003006
GO:0007623,GO:0048511
GO:0000237,GO:0007128
GO:0045132,GO:0140013
GO:0051240,GO:0051239
GO:0033240,GO:0033238
GO:0042335,GO:0048856
GO:0010304,GO:0044257
GO:0034219,GO:0055085
GO:0005983,GO:0044247
GO:0048236,GO:0051321
GO:0033260,GO:0007049
GO:0007034,GO:0006810
GO:0000238,GO:0098764
GO:0009965,GO:1905392
GO:0048438,GO:0048856
GO:0009553,GO:0048229
GO:0010166,GO:1901568
GO:0046686,GO:0010038
GO:0002832,GO:0002831
GO:0030154,GO:0048869
GO:0048638,GO:0050793
GO:0019646,GO:0022904
GO:0010338,GO:0099402
GO:0048827,GO:0099402
GO:0009943,GO:0009955
GO:0044786,GO:0007049
GO:0006522,GO:0009078
GO:0009846,GO:0009856
GO:0005982,GO:0006073
GO:0071367,GO:0071396
GO:0032504,GO:0032501
GO:0050832,GO:0098542
GO:0052315,GO:0052314
GO:0045596,GO:0048523
GO:0010080,GO:0009909
GO:0048645,GO:0048646
GO:0022403,GO:0044848
GO:0009409,GO:0009266
GO:0048528,GO:0048364
GO:0030148,GO:1901566
GO:0009863,GO:0071446
GO:1900910,GO:0009893
GO:0010451,GO:0035266
GO:0022611,GO:0032502
GO:0042744,GO:0042743
GO:0006531,GO:0009066
GO:0042214,GO:0006720
GO:0009403,GO:0009404
GO:0048316,GO:0048608
GO:1901463,GO:1901401
GO:0009658,GO:0009657
GO:0035266,GO:0048507
GO:0009788,GO:0009787
GO:0048445,GO:0048440
GO:2000816,GO:0010965
GO:0007584,GO:0042221
GO:0009860,GO:0000904
GO:0080113,GO:0080050
GO:0045995,GO:2000026
GO:0010082,GO:2000280
GO:0010942,GO:0048522
GO:0009615,GO:0051707
GO:0015843,GO:0015695
GO:0009593,GO:0051606
GO:0016126,GO:1901617
GO:0009968,GO:0023057
GO:0009938,GO:0009968
GO:0010083,GO:1905613
GO:2000904,GO:0032881
GO:0048830,GO:0048364
GO:0010648,GO:0048523
GO:0009696,GO:0018958
GO:0045839,GO:0007088
GO:0017144,GO:0044237
GO:0051781,GO:0051302
GO:1905819,GO:0010948
GO:0000712,GO:0007131
GO:0030007,GO:0006875
GO:0010266,GO:0010243
GO:0042327,GO:0045937
GO:0010081,GO:0010075
GO:0045930,GO:0007346
GO:0080147,GO:0048468
GO:0032147,GO:0045860
GO:0009720,GO:0009593
GO:0051129,GO:0051128
GO:0010037,GO:0010033
GO:0010167,GO:1901700
GO:0080112,GO:0048316
GO:0007133,GO:0051322
GO:0006995,GO:0009267
GO:0098657,GO:0006810
GO:0031542,GO:0031540
GO:0048468,GO:0048856
GO:0010371,GO:0031326
GO:0023057,GO:0048519
GO:0031542,GO:0031539
GO:0048468,GO:0048869
GO:0071215,GO:0097306
GO:0016999,GO:0017144
GO:0010014,GO:0009933
GO:0009938,GO:0009937
GO:0009853,GO:0043094
GO:1905958,GO:0048523
GO:0048656,GO:0003006
GO:0005513,GO:0051592
GO:0007134,GO:0098764
GO:0009743,GO:0010033
GO:0050778,GO:0048584
GO:0006995,GO:0043562
GO:0046739,GO:0044000
GO:0046349,GO:0006040
GO:0034406,GO:0010383
GO:0010372,GO:0045828
GO:0046889,GO:0045834
GO:0010119,GO:0050794
GO:0048283,GO:0048281
GO:2000816,GO:1905819
GO:0070828,GO:0006325
GO:0045828,GO:0031325
GO:0045089,GO:0045088
GO:0009099,GO:1901607
GO:0010286,GO:0009408
GO:0009864,GO:0009682
GO:0032103,GO:0032101
GO:0052541,GO:0030243
GO:0042538,GO:0006972
GO:0048455,GO:0048449
GO:0048654,GO:0048448
GO:0015706,GO:0071705
GO:0009635,GO:0006950
GO:0120127,GO:0042594
GO:0071370,GO:0032870
GO:1905957,GO:1901419
GO:0051781,GO:0048522
GO:0002833,GO:0048584
GO:0070415,GO:0070413
GO:0043200,GO:0001101
GO:0001708,GO:0045165
GO:0010480,GO:0003006
GO:0032885,GO:0043255
GO:0070415,GO:0070417
GO:0009624,GO:0051707
GO:0009682,GO:0042742
GO:0046217,GO:0042430
GO:0010015,GO:1905392
GO:0080092,GO:0010769
GO:0034050,GO:0012501
GO:2000038,GO:0048580
GO:0048868,GO:0048856
GO:0009968,GO:0010648
GO:0000187,GO:0032147
GO:0010948,GO:0010564
GO:0051322,GO:0022403
GO:0000169,GO:0000187
GO:0080136,GO:0033554
GO:0010193,GO:0010035
GO:0006048,GO:0006047
GO:0052317,GO:0006790
GO:0010120,GO:0009700
GO:0071902,GO:0071900
GO:0080186,GO:0048589
GO:0048577,GO:2000242
GO:2000280,GO:2000026
GO:0009700,GO:0042435
GO:1905819,GO:0051985
GO:0010448,GO:0080186
GO:0045828,GO:0019747
GO:0045089,GO:0002833
GO:0009825,GO:0016049
GO:0010305,GO:0010051
GO:0019253,GO:0015977
GO:0010448,GO:0048367
GO:0009566,GO:0019953
GO:0045860,GO:0001934
GO:1902533,GO:1902531
GO:0048656,GO:0048655
GO:0071215,GO:0032870
GO:0009739,GO:0033993
GO:0048468,GO:0030154
GO:0007231,GO:0071470
GO:0030007,GO:0030004
GO:0035670,GO:0048608
GO:0043479,GO:0043480
GO:0010927,GO:0048646
GO:0009736,GO:0009755
GO:0010769,GO:0022604
GO:0090558,GO:0009888
GO:0045089,GO:0031349
GO:0015691,GO:0070838
GO:0010265,GO:0065003
GO:0080112,GO:0003006
GO:0070592,GO:0010383
GO:0031349,GO:0048584
GO:0010411,GO:0006073
GO:1901419,GO:0048583
GO:0051326,GO:0022403
GO:0004707,GO:0004674
GO:0034224,GO:0009267
GO:0048439,GO:0010016
GO:0034406,GO:0051273
GO:0006654,GO:0046474
GO:0006654,GO:0046473
GO:0010363,GO:0045088
GO:0043479,GO:0043478
GO:0042853,GO:0042851
GO:0043562,GO:0031669
GO:0009635,GO:0009636
GO:0010450,GO:0003006
GO:0042537,GO:1901360
GO:0051985,GO:0048523
GO:2001251,GO:0010639
GO:0006999,GO:0006997
GO:0009080,GO:0009078
GO:0009697,GO:0046189
GO:0031408,GO:0006633
GO:0031048,GO:0031507
GO:0097194,GO:0006915
GO:0070413,GO:0006950
GO:0048440,GO:0048467
GO:0051955,GO:0044070
